Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	ttr_lemma_chunks_100	ttr_lemma_chunks_200	ttr_form_chunks_100	ttr_form_chunks_200	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_+	aux_num_pers_dist_Sing+	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	prep_dist_5	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_cc:preconj	dep_dist_ccomp	dep_dist_compound	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:predet	dep_dist_discourse	dep_dist_expl	dep_dist_fixed	dep_dist_flat	dep_dist_goeswith	dep_dist_iobj	dep_dist_list	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:npmod	dep_dist_nmod:poss	dep_dist_nmod:tmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:npmod	dep_dist_obl:tmod	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
human/human_1968.conllu	8	293	36.625	5.354838709677419	0.81	0.63	0.83	0.67	8.532423208191126	5.460750853242321	4.436860068259386	4.436860068259386	3.4129692832764507	5.460750853242321	0	18.088737201365188	6.143344709897611	1.023890784982935	2.3890784982935154	4.436860068259386	25.938566552901023	1.3651877133105803	0	7.167235494880546	1.7064846416382253	0.576036866359447	46.15384615384615	53.84615384615385	0	100.0	33.333333333333336	19.047619047619047	19.047619047619047	28.571428571428573	0	100.0	27.272727272727273	72.72727272727273	0	100.0	76.92307692307692	0	0	23.076923076923077	30.0	0	0	70.0	3.0	75.0	2.9047619047619047	0	4.761904761904762	33.333333333333336	33.333333333333336	23.80952380952381	4.761904761904762	0	4.875	12.208333333333334	20.875	4.457142857142857	41	1.1666666666666667	6	83.33333333333333	16.666666666666668	0	0	0	0.0	100.0	100.0	0.0	0.6825938566552902	1.3651877133105803	1.7064846416382253	4.09556313993174	7.508532423208191	5.460750853242321	1.7064846416382253	1.023890784982935	5.460750853242321	3.4129692832764507	0	0.3412969283276451	5.1194539249146755	0	4.436860068259386	1.7064846416382253	0	5.460750853242321	0	0	0	0.6825938566552902	0.3412969283276451	0.6825938566552902	0	0	2.3890784982935154	2.3890784982935154	0	0.3412969283276451	0	3.7542662116040955	1.023890784982935	2.7303754266211606	4.778156996587031	2.04778156996587	0.3412969283276451	0	0.3412969283276451	25.59726962457338	2.7303754266211606	0	0.3412969283276451	31.57894736842105	68.42105263157895	53.84615384615385	46.15384615384615	1.1818181818181819	81.81818181818181	18.181818181818183	0	0	0
human/human_0311.conllu	8	169	21.125	4.97972972972973	0.51	0	0.56	0	4.733727810650888	7.6923076923076925	2.366863905325444	4.733727810650888	1.7751479289940828	11.834319526627219	0	27.810650887573964	1.183431952662722	3.5502958579881656	1.183431952662722	5.9171597633136095	12.42603550295858	1.183431952662722	0	13.609467455621301	0	0.6216216216216216	66.66666666666667	33.333333333333336	0	100.0	26.08695652173913	8.695652173913043	26.08695652173913	39.130434782608695	33.333333333333336	66.66666666666667	40.0	60.0	0	100.0	87.5	0	12.5	0	57.142857142857146	0	0	42.857142857142854	3.0	87.5	2.4347826086956523	13.043478260869565	13.043478260869565	21.73913043478261	30.434782608695652	13.043478260869565	8.695652173913043	0	4.125	7.041666666666667	7.25	2.5142857142857142	17	1.2	5	80.0	20.0	0	0	0	0.0	100.0	100.0	0.0	1.7751479289940828	1.183431952662722	1.183431952662722	3.5502958579881656	5.325443786982248	2.366863905325444	1.183431952662722	2.9585798816568047	7.6923076923076925	1.7751479289940828	0	1.7751479289940828	10.059171597633137	0	1.7751479289940828	0.591715976331361	0	11.834319526627219	0	0	0	0	0	0	0	0	4.1420118343195265	4.1420118343195265	0	0	0	5.325443786982248	2.366863905325444	1.183431952662722	5.325443786982248	3.5502958579881656	0	0	0	12.42603550295858	4.733727810650888	0	1.7751479289940828	35.0	65.0	84.61538461538461	15.384615384615385	1.8571428571428572	57.142857142857146	0	42.857142857142854	0	0
human/human_0905.conllu	4	153	38.25	5.417322834645669	0.76	0	0.8	0	7.189542483660131	11.764705882352942	5.228758169934641	6.5359477124183005	2.6143790849673203	8.49673202614379	0	20.26143790849673	1.9607843137254901	0.6535947712418301	1.3071895424836601	7.8431372549019605	16.99346405228758	1.3071895424836601	0	7.8431372549019605	0	0.5826771653543307	88.88888888888889	11.11111111111111	0	100.0	8.333333333333334	25.0	0	66.66666666666667	100.0	0	33.333333333333336	66.66666666666667	0	100.0	60.0	0	10.0	30.0	100.0	0	0	0	3.75	100.0	2.4166666666666665	16.666666666666668	16.666666666666668	8.333333333333334	25.0	33.333333333333336	0	0	6.0	10.2	20.5	3.6910569105691056	24	1.2	5	80.0	20.0	0	0	0	0.0	100.0	100.0	0.0	2.6143790849673203	0	1.3071895424836601	3.2679738562091503	4.57516339869281	2.6143790849673203	2.6143790849673203	1.9607843137254901	11.764705882352942	3.2679738562091503	0	0	8.49673202614379	0	3.9215686274509802	1.9607843137254901	0	7.8431372549019605	0	0	0	1.9607843137254901	0	0	0	0	1.9607843137254901	3.9215686274509802	0	0	0	3.2679738562091503	1.9607843137254901	1.3071895424836601	1.9607843137254901	6.5359477124183005	0	0	0	16.99346405228758	2.6143790849673203	0	1.3071895424836601	33.333333333333336	66.66666666666667	62.5	37.5	1.1428571428571428	85.71428571428571	14.285714285714286	0	0	0
human/human_2796.conllu	26	211	8.115384615384615	5.069148936170213	0.55	0	0.61	0	2.843601895734597	10.90047393364929	1.8957345971563981	2.3696682464454977	4.739336492890995	12.322274881516588	0	32.70142180094787	1.8957345971563981	0.9478672985781991	3.3175355450236967	4.265402843601896	10.90047393364929	0	0	10.90047393364929	0	0.5904255319148937	61.111111111111114	38.888888888888886	18.181818181818183	81.81818181818181	47.82608695652174	4.3478260869565215	8.695652173913043	39.130434782608695	63.63636363636363	36.36363636363637	33.333333333333336	66.66666666666667	0	100.0	40.0	20.0	20.0	20.0	100.0	0	0	0	0.8846153846153846	53.84615384615385	2.0	17.391304347826086	21.73913043478261	21.73913043478261	21.73913043478261	17.391304347826086	0	0	2.230769230769231	9.173913043478262	4.653846153846154	2.376543209876543	15	1.1	10	90.0	10.0	0	0	0	0.0	100.0	100.0	0.0	0.9478672985781991	0	0.47393364928909953	2.3696682464454977	4.265402843601896	0	0.47393364928909953	1.8957345971563981	9.95260663507109	4.739336492890995	0	0	8.530805687203792	0	4.739336492890995	0	0	11.374407582938389	0	0	0	0	0	0	0	0	0.9478672985781991	5.213270142180095	0	0.9478672985781991	0	5.687203791469194	0.47393364928909953	1.8957345971563981	6.6350710900473935	4.265402843601896	0.47393364928909953	0	0	10.90047393364929	12.322274881516588	0	0.47393364928909953	73.6842105263158	26.31578947368421	80.0	20.0	1.0	100.0	0	0	0	0
human/human_1749.conllu	8	232	29.0	5.690355329949239	0.68	0	0.72	0	8.620689655172415	15.086206896551724	2.586206896551724	4.741379310344827	4.310344827586207	9.482758620689655	0	21.551724137931036	3.4482758620689653	1.7241379310344827	0.43103448275862066	6.0344827586206895	15.086206896551724	0	0	6.4655172413793105	0.43103448275862066	0.5329949238578681	100.0	0	100.0	0	6.666666666666667	0	26.666666666666668	66.66666666666667	100.0	0	25.0	75.0	0	100.0	81.81818181818181	0	9.090909090909092	9.090909090909092	66.66666666666667	0	0	33.333333333333336	2.125	100.0	2.7333333333333334	6.666666666666667	20.0	20.0	20.0	20.0	6.666666666666667	6.666666666666667	4.875	13.647058823529411	11.75	2.8412698412698414	24	1.2142857142857142	14	78.57142857142857	21.428571428571427	0	0	0	0.0	100.0	100.0	0.0	1.293103448275862	0	0.43103448275862066	2.586206896551724	7.758620689655173	3.0172413793103448	1.293103448275862	2.586206896551724	15.086206896551724	4.310344827586207	0	0	3.4482758620689653	0	6.0344827586206895	0.8620689655172413	0	9.482758620689655	0	0	0	0.8620689655172413	0.8620689655172413	0	0	0	1.293103448275862	7.327586206896552	0	0.43103448275862066	0	1.293103448275862	2.586206896551724	1.293103448275862	1.293103448275862	6.0344827586206895	0	0	0	15.086206896551724	3.4482758620689653	0	0	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0	0
human/human_2090.conllu	10	222	22.2	5.862637362637362	0.72	0	0.78	0	9.45945945945946	13.063063063063064	5.405405405405405	3.6036036036036037	1.8018018018018018	6.306306306306307	0	25.675675675675677	3.6036036036036037	0.9009009009009009	1.8018018018018018	3.1531531531531534	18.01801801801802	0.9009009009009009	0	6.306306306306307	0	0.6098901098901099	71.42857142857143	28.571428571428573	0	100.0	14.285714285714286	28.571428571428573	21.428571428571427	35.714285714285715	50.0	50.0	0	100.0	0	100.0	75.0	0	25.0	0	50.0	0	0	50.0	1.6	90.0	2.857142857142857	7.6923076923076925	15.384615384615385	23.076923076923077	7.6923076923076925	15.384615384615385	23.076923076923077	7.6923076923076925	3.8	13.875	10.2	2.883720930232558	21	1.1428571428571428	14	92.85714285714286	0	7.142857142857143	0	0	0.0	100.0	87.5	12.5	0.9009009009009009	0	0.9009009009009009	4.954954954954955	8.558558558558559	2.2522522522522523	0.9009009009009009	1.8018018018018018	13.063063063063064	1.8018018018018018	0	0	4.504504504504505	0	2.7027027027027026	0.9009009009009009	0	6.306306306306307	0	0	0.45045045045045046	0.45045045045045046	0.45045045045045046	0	0	0	2.2522522522522523	7.207207207207207	0	0.45045045045045046	0	1.8018018018018018	1.8018018018018018	2.7027027027027026	4.054054054054054	5.405405405405405	0	0	0	18.01801801801802	4.504504504504505	0	0.9009009009009009	60.0	40.0	100.0	0.0	1.0	100.0	0	0	0	0
human/human_2996.conllu	27	270	10.0	5.091743119266055	0.75	0.655	0.78	0.69	8.148148148148149	11.481481481481481	1.4814814814814814	4.074074074074074	4.444444444444445	8.518518518518519	0.7407407407407407	21.11111111111111	3.3333333333333335	0.7407407407407407	1.1111111111111112	7.407407407407407	19.25925925925926	1.1111111111111112	0.7407407407407407	5.555555555555555	0.7407407407407407	0.5412844036697247	80.0	20.0	16.666666666666668	83.33333333333333	40.0	6.666666666666667	20.0	33.333333333333336	83.33333333333333	16.666666666666668	0	100.0	0	100.0	100.0	0	0	0	72.72727272727273	0	0	27.272727272727273	0.7037037037037037	33.333333333333336	2.466666666666667	6.666666666666667	6.666666666666667	33.333333333333336	46.666666666666664	0	6.666666666666667	0	2.740740740740741	14.210526315789474	5.666666666666667	2.507853403141361	15	1.1333333333333333	15	86.66666666666667	13.333333333333334	0	0	0	0.0	100.0	100.0	0.0	0.37037037037037035	0.37037037037037035	0.37037037037037035	1.8518518518518519	6.666666666666667	3.7037037037037037	1.8518518518518519	0.37037037037037035	11.481481481481481	4.444444444444445	0	0	3.7037037037037037	0	4.074074074074074	1.8518518518518519	0	7.777777777777778	0	0.37037037037037035	0	0.7407407407407407	0	0	0	0	1.1111111111111112	6.296296296296297	0	0	0	3.3333333333333335	0.37037037037037035	1.8518518518518519	3.3333333333333335	2.2222222222222223	0	0	1.1111111111111112	19.25925925925926	10.0	0	1.1111111111111112	64.28571428571429	35.714285714285715	60.0	40.0	1.0	100.0	0	0	0	0
human/human_0597.conllu	5	190	38.0	5.124223602484472	0.61	0	0.66	0	7.894736842105263	8.421052631578947	3.6842105263157894	5.7894736842105265	2.6315789473684212	12.631578947368421	0	25.263157894736842	2.1052631578947367	3.1578947368421053	1.0526315789473684	1.0526315789473684	15.263157894736842	0.5263157894736842	0	9.473684210526315	1.0526315789473684	0.5590062111801242	100.0	0	0	0	0	27.77777777777778	22.22222222222222	50.0	0	0	0	100.0	0	100.0	63.63636363636363	0	36.36363636363637	0	57.142857142857146	0	0	42.857142857142854	3.6	100.0	2.3333333333333335	11.764705882352942	29.41176470588235	5.882352941176471	23.529411764705884	11.764705882352942	17.647058823529413	0	5.0	10.555555555555555	16.0	3.2115384615384617	25	1.1666666666666667	6	83.33333333333333	16.666666666666668	0	0	0	0.0	100.0	100.0	0.0	1.0526315789473684	1.0526315789473684	0.5263157894736842	5.7894736842105265	10.0	4.2105263157894735	2.6315789473684212	3.1578947368421053	8.421052631578947	2.6315789473684212	0	0	6.842105263157895	0	2.6315789473684212	0	0	12.631578947368421	0	0	0	0	0	0	0	0	2.6315789473684212	3.6842105263157894	0	0	0	0.5263157894736842	3.1578947368421053	1.5789473684210527	4.2105263157894735	4.2105263157894735	0	0	0	15.263157894736842	2.6315789473684212	0	0.5263157894736842	41.666666666666664	58.333333333333336	57.142857142857146	42.857142857142854	1.0	100.0	0	0	0	0
human/human_0960.conllu	7	256	36.57142857142857	5.663594470046083	0.76	0.61	0.77	0.645	10.15625	12.890625	1.5625	2.734375	3.90625	10.546875	0	26.171875	3.515625	0.390625	0.78125	5.46875	15.234375	0.390625	0	6.25	0	0.5852534562211982	91.66666666666667	8.333333333333334	0	100.0	25.0	6.25	18.75	50.0	75.0	25.0	16.666666666666668	83.33333333333333	0	100.0	85.71428571428571	0	0	14.285714285714286	83.33333333333333	0	0	16.666666666666668	2.2857142857142856	100.0	2.0625	6.666666666666667	13.333333333333334	46.666666666666664	20.0	13.333333333333334	0	0	4.428571428571429	16.0	18.571428571428573	3.557142857142857	49	1.2	20	80.0	20.0	0	0	0	0.0	100.0	100.0	0.0	0	0.390625	0.78125	1.171875	10.546875	1.171875	2.34375	0.390625	13.671875	3.90625	0	0.390625	8.984375	0	5.859375	0	0	10.546875	0	0	0	0	0	0	0	0	0.390625	9.375	0	0.78125	0	3.515625	0.390625	1.5625	1.953125	3.90625	0	0	0	15.234375	2.734375	0	0	63.63636363636363	36.36363636363637	75.0	25.0	1.0	100.0	0	0	0	0
human/human_1308.conllu	7	204	29.142857142857142	5.695402298850575	0.69	0	0.73	0	6.372549019607843	10.784313725490197	4.411764705882353	3.9215686274509802	4.411764705882353	6.862745098039215	0	26.470588235294116	2.450980392156863	0.9803921568627451	2.9411764705882355	1.9607843137254901	14.705882352941176	0.49019607843137253	0	9.803921568627452	3.4313725490196076	0.5747126436781609	69.23076923076923	30.76923076923077	20.0	80.0	25.0	10.0	20.0	45.0	100.0	0	0	100.0	0	100.0	87.5	0	12.5	0	57.142857142857146	0	0	42.857142857142854	2.857142857142857	71.42857142857143	2.85	5.0	5.0	30.0	30.0	20.0	10.0	0	5.142857142857143	10.2	12.714285714285714	3.029940119760479	19	1.0909090909090908	11	90.9090909090909	9.090909090909092	0	0	0	0.0	100.0	91.66666666666667	8.333333333333334	1.4705882352941178	1.4705882352941178	1.4705882352941178	3.9215686274509802	6.372549019607843	2.450980392156863	1.4705882352941178	2.450980392156863	11.27450980392157	4.411764705882353	0	0.49019607843137253	4.411764705882353	0	4.901960784313726	0	0	6.372549019607843	0	0	0.49019607843137253	0	0	2.450980392156863	0	0	1.4705882352941178	5.882352941176471	0	0.49019607843137253	0	3.4313725490196076	2.450980392156863	1.4705882352941178	4.411764705882353	4.901960784313726	0	0	1.4705882352941178	14.705882352941176	3.4313725490196076	0	0	33.333333333333336	66.66666666666667	100.0	0.0	1.25	75.0	25.0	0	0	0
human/human_2257.conllu	11	271	24.636363636363637	5.392694063926941	0.73	0.675	0.75	0.695	14.391143911439114	6.642066420664206	3.690036900369004	3.690036900369004	4.059040590405904	5.166051660516605	0	17.71217712177122	5.166051660516605	0	1.4760147601476015	3.321033210332103	19.18819188191882	2.2140221402214024	0	4.797047970479705	8.487084870848708	0.54337899543379	33.333333333333336	66.66666666666667	20.0	80.0	38.46153846153846	30.76923076923077	15.384615384615385	15.384615384615385	60.0	40.0	0	100.0	0	100.0	80.0	0	20.0	0	75.0	0	0	25.0	1.7272727272727273	63.63636363636363	2.3846153846153846	15.384615384615385	7.6923076923076925	38.46153846153846	15.384615384615385	15.384615384615385	0	7.6923076923076925	4.636363636363637	14.263157894736842	11.909090909090908	2.9903846153846154	39	1.1818181818181819	11	81.81818181818181	18.181818181818183	0	0	0	0.0	100.0	100.0	0.0	0	0.36900369003690037	1.845018450184502	4.797047970479705	11.439114391143912	5.535055350553505	1.1070110701107012	0.36900369003690037	7.011070110701107	4.059040590405904	0	0	4.059040590405904	0	5.904059040590406	2.2140221402214024	0	5.166051660516605	0	0	0	0.36900369003690037	0	2.952029520295203	0	0	2.2140221402214024	4.797047970479705	0	0.36900369003690037	0	4.059040590405904	0.36900369003690037	2.2140221402214024	2.5830258302583027	1.845018450184502	0	0	1.1070110701107012	19.18819188191882	4.059040590405904	0	0	46.666666666666664	53.333333333333336	75.0	25.0	1.1428571428571428	85.71428571428571	14.285714285714286	0	0	0
human/human_3361.conllu	22	250	11.363636363636363	5.763285024154589	0.6	0.45	0.65	0.515	10.4	7.6	1.6	3.6	5.2	4.8	0	27.2	4.0	1.6	4.0	1.2	17.2	1.2	0	10.4	0	0.6135265700483091	62.5	37.5	0	100.0	23.076923076923077	23.076923076923077	15.384615384615385	38.46153846153846	50.0	50.0	12.5	87.5	0	100.0	77.77777777777777	0	11.11111111111111	11.11111111111111	57.142857142857146	0	0	42.857142857142854	1.3181818181818181	50.0	2.1153846153846154	7.6923076923076925	11.538461538461538	53.84615384615385	15.384615384615385	11.538461538461538	0	0	2.8181818181818183	8.620689655172415	6.0	2.5	18	1.0833333333333333	12	91.66666666666667	8.333333333333334	0	0	0	0.0	100.0	84.61538461538461	15.384615384615385	2.0	1.6	0.8	2.0	9.2	0.4	0.8	1.2	7.6	5.2	0	0	9.2	0	4.8	1.6	0	4.4	0	0	0.8	0.8	0	0	0	0	2.4	5.2	0	0.4	0	3.6	1.6	2.8	2.8	1.2	0.8	0	0.4	16.8	8.8	0	0.8	50.0	50.0	90.9090909090909	9.090909090909092	1.1	90.0	10.0	0	0	0
human/human_1670.conllu	9	255	28.333333333333332	5.585152838427947	0.63	0.57	0.68	0.605	18.03921568627451	10.196078431372548	5.490196078431373	2.7450980392156863	5.490196078431373	3.5294117647058822	0	26.274509803921568	1.9607843137254901	2.3529411764705883	1.9607843137254901	1.9607843137254901	10.196078431372548	1.1764705882352942	0	6.2745098039215685	2.3529411764705883	0.6462882096069869	66.66666666666667	33.333333333333336	0	100.0	12.5	25.0	37.5	25.0	50.0	50.0	0	100.0	0	100.0	100.0	0	0	0	42.857142857142854	0	0	57.142857142857146	2.111111111111111	66.66666666666667	2.75	12.5	6.25	25.0	18.75	25.0	12.5	0	4.666666666666667	13.421052631578947	13.555555555555555	3.081818181818182	26	1.1875	16	87.5	6.25	6.25	0	0	0.0	100.0	100.0	0.0	0.7843137254901961	0.7843137254901961	1.1764705882352942	7.450980392156863	17.254901960784313	1.5686274509803921	0.39215686274509803	0.7843137254901961	10.588235294117647	5.490196078431373	0	0	5.490196078431373	0	5.490196078431373	1.5686274509803921	0.39215686274509803	3.5294117647058822	0	0	0	0.39215686274509803	0	0.7843137254901961	0	0	2.7450980392156863	7.450980392156863	0	0.39215686274509803	0	2.7450980392156863	0.7843137254901961	0.39215686274509803	3.9215686274509802	3.1372549019607843	0	0	0	10.196078431372548	3.5294117647058822	0	0.7843137254901961	37.5	62.5	90.0	10.0	1.2222222222222223	77.77777777777777	22.22222222222222	0	0	0
human/human_0395.conllu	5	119	23.8	4.875	0.66	0	0.7	0	6.722689075630252	15.126050420168067	2.5210084033613445	4.201680672268908	4.201680672268908	13.445378151260504	0	26.89075630252101	1.680672268907563	0	4.201680672268908	2.5210084033613445	5.882352941176471	0.8403361344537815	0	11.764705882352942	0	0.5357142857142857	50.0	50.0	0	100.0	35.714285714285715	14.285714285714286	14.285714285714286	35.714285714285715	80.0	20.0	0	100.0	0	100.0	100.0	0	0	0	60.0	0	0	40.0	3.0	100.0	2.5	7.142857142857143	21.428571428571427	14.285714285714286	35.714285714285715	14.285714285714286	7.142857142857143	0	5.2	7.933333333333334	9.0	2.5981308411214954	14	1.1428571428571428	7	85.71428571428571	14.285714285714286	0	0	0	0.0	100.0	100.0	0.0	0.8403361344537815	0.8403361344537815	0.8403361344537815	2.5210084033613445	5.042016806722689	0	0.8403361344537815	2.5210084033613445	15.966386554621849	4.201680672268908	0	0	8.403361344537815	0	5.042016806722689	0.8403361344537815	0	13.445378151260504	0	0	0	0.8403361344537815	0	0	0	0	0	6.722689075630252	0	0.8403361344537815	0	5.042016806722689	2.5210084033613445	0.8403361344537815	2.5210084033613445	9.243697478991596	0	0	0	5.882352941176471	4.201680672268908	0	0	55.55555555555556	44.44444444444444	100.0	0.0	1.3333333333333333	66.66666666666667	33.333333333333336	0	0	0
human/human_3566.conllu	8	204	25.5	5.476190476190476	0.64	0	0.73	0	7.352941176470588	8.823529411764707	3.9215686274509802	3.9215686274509802	6.372549019607843	8.333333333333334	0	21.568627450980394	2.9411764705882355	0.9803921568627451	3.9215686274509802	3.9215686274509802	17.647058823529413	0.9803921568627451	0	9.313725490196079	0	0.5595238095238095	69.23076923076923	30.76923076923077	0	100.0	31.57894736842105	10.526315789473685	21.05263157894737	36.8421052631579	50.0	50.0	14.285714285714286	85.71428571428571	0	100.0	100.0	0	0	0	37.5	0	0	62.5	2.625	75.0	2.789473684210526	5.2631578947368425	10.526315789473685	26.31578947368421	26.31578947368421	21.05263157894737	10.526315789473685	0	4.375	9.714285714285714	12.75	2.96875	27	1.125	8	87.5	12.5	0	0	0	0.0	100.0	100.0	0.0	0.49019607843137253	1.9607843137254901	1.4705882352941178	3.9215686274509802	5.882352941176471	2.450980392156863	1.9607843137254901	0.9803921568627451	8.823529411764707	6.372549019607843	0	0	1.4705882352941178	0	7.352941176470588	0.9803921568627451	0	7.8431372549019605	0	0	0	0	0	0	0	0	1.9607843137254901	4.411764705882353	0	0	0	5.392156862745098	0.9803921568627451	1.4705882352941178	4.901960784313726	4.411764705882353	0.49019607843137253	0.49019607843137253	0.9803921568627451	17.647058823529413	3.9215686274509802	0	0.9803921568627451	40.0	60.0	88.88888888888889	11.11111111111111	1.2857142857142858	71.42857142857143	28.571428571428573	0	0	0
human/human_2564.conllu	7	272	38.857142857142854	5.088372093023255	0.73	0.635	0.78	0.67	5.147058823529412	10.661764705882353	3.676470588235294	1.4705882352941178	1.4705882352941178	6.25	0	19.11764705882353	4.779411764705882	1.1029411764705883	1.838235294117647	12.867647058823529	20.955882352941178	0.7352941176470589	0	6.25	3.676470588235294	0.5953488372093023	100.0	0	0	100.0	41.1764705882353	11.764705882352942	17.647058823529413	29.41176470588235	100.0	0	50.0	50.0	0	100.0	100.0	0	0	0	0	0	0	100.0	2.7142857142857144	100.0	2.7058823529411766	5.882352941176471	17.647058823529413	17.647058823529413	23.529411764705884	29.41176470588235	5.882352941176471	0	5.142857142857143	14.31578947368421	18.428571428571427	3.360576923076923	30	1.4	10	80.0	10.0	0	10.0	0	0.0	100.0	100.0	0.0	0.36764705882352944	0.36764705882352944	1.838235294117647	4.044117647058823	5.147058823529412	5.882352941176471	0	0.7352941176470589	10.294117647058824	1.4705882352941178	0	0	9.926470588235293	0.36764705882352944	2.9411764705882355	0.7352941176470589	0	6.25	0	0	0	0	1.1029411764705883	1.1029411764705883	0	0	1.838235294117647	5.147058823529412	0	0.36764705882352944	0	2.9411764705882355	0.7352941176470589	4.044117647058823	2.2058823529411766	5.514705882352941	0.36764705882352944	0	0.7352941176470589	20.955882352941178	2.573529411764706	0	0	46.666666666666664	53.333333333333336	100.0	0.0	1.1428571428571428	85.71428571428571	14.285714285714286	0	0	0
human/human_1859.conllu	7	238	34.0	5.392857142857143	0.58	0	0.61	0	2.5210084033613445	6.302521008403361	3.7815126050420167	2.100840336134454	4.201680672268908	5.46218487394958	0	26.050420168067227	5.042016806722689	0.8403361344537815	2.5210084033613445	3.7815126050420167	17.647058823529413	0.42016806722689076	0	10.92436974789916	8.403361344537815	0.5714285714285714	66.66666666666667	33.333333333333336	25.0	75.0	30.76923076923077	7.6923076923076925	15.384615384615385	46.15384615384615	87.5	12.5	0	100.0	0	100.0	100.0	0	0	0	40.0	0	0	60.0	3.7142857142857144	85.71428571428571	2.4615384615384617	15.384615384615385	15.384615384615385	23.076923076923077	15.384615384615385	19.23076923076923	7.6923076923076925	3.8461538461538463	5.714285714285714	9.153846153846153	18.428571428571427	3.4842105263157896	46	1.0	5	100.0	0	0	0	0	0.0	100.0	100.0	0.0	2.100840336134454	0.8403361344537815	0.8403361344537815	4.201680672268908	4.201680672268908	5.46218487394958	0.42016806722689076	1.680672268907563	6.302521008403361	4.201680672268908	0	0.42016806722689076	11.764705882352942	0	5.882352941176471	0	0	5.46218487394958	0	0	0	0	0.42016806722689076	2.5210084033613445	0	0	1.2605042016806722	2.100840336134454	0	0.42016806722689076	0	2.9411764705882355	1.680672268907563	3.7815126050420167	5.46218487394958	4.201680672268908	0	0	0.42016806722689076	17.22689075630252	2.9411764705882355	0	0.8403361344537815	31.57894736842105	68.42105263157895	30.76923076923077	69.23076923076923	1.4444444444444444	77.77777777777777	11.11111111111111	0	11.11111111111111	0
